"source","word","n","total","freq"
"Vogue","jayne",1,315,0.00317460317460317
"Vogue","jenner's",1,315,0.00317460317460317
"Vogue","jennifer",1,315,0.00317460317460317
"Vogue","joan",1,315,0.00317460317460317
"Vogue","joey",1,315,0.00317460317460317
"Vogue","johnson",1,315,0.00317460317460317
"Vogue","jokes",1,315,0.00317460317460317
"Vogue","jolie",1,315,0.00317460317460317
"Vogue","jonathan",1,315,0.00317460317460317
"Vogue","jorja",1,315,0.00317460317460317
"Vogue","jourdan",1,315,0.00317460317460317
"Vogue","journey",1,315,0.00317460317460317
"Vogue","judges",1,315,0.00317460317460317
"Vogue","jung’s",1,315,0.00317460317460317
"Vogue","kaley",1,315,0.00317460317460317
"Vogue","kali",1,315,0.00317460317460317
"Vogue","kaluuya",1,315,0.00317460317460317
"Vogue","karaoke",1,315,0.00317460317460317
"Vogue","kardashian's",1,315,0.00317460317460317
"Vogue","karl",1,315,0.00317460317460317
"Vogue","karley",1,315,0.00317460317460317
"Vogue","kate",1,315,0.00317460317460317
"Vogue","kennel",1,315,0.00317460317460317
"Vogue","kenya",1,315,0.00317460317460317
"Vogue","khalifa",1,315,0.00317460317460317
"Vogue","khan’s",1,315,0.00317460317460317
"Vogue","khloé",1,315,0.00317460317460317
"Vogue","kicked",1,315,0.00317460317460317
"Vogue","kicking",1,315,0.00317460317460317
"Vogue","killer",1,315,0.00317460317460317
"Vogue","kim’s",1,315,0.00317460317460317
"Vogue","kirke's",1,315,0.00317460317460317
"Vogue","kisses",1,315,0.00317460317460317
"Vogue","knocking",1,315,0.00317460317460317
"Vogue","knuckles",1,315,0.00317460317460317
"Vogue","ko",1,315,0.00317460317460317
"Vogue","kohl's",1,315,0.00317460317460317
"Vogue","kondo",1,315,0.00317460317460317
"Vogue","l.a",1,315,0.00317460317460317
"Vogue","la",1,315,0.00317460317460317
"Vogue","lag",1,315,0.00317460317460317
"Vogue","lagged",1,315,0.00317460317460317
"Vogue","lana",1,315,0.00317460317460317
"Vogue","lane",1,315,0.00317460317460317
"Vogue","lanka",1,315,0.00317460317460317
"Vogue","lawrence’s",1,315,0.00317460317460317
"Vogue","learn",1,315,0.00317460317460317
"Vogue","learned",1,315,0.00317460317460317
"Vogue","legs",1,315,0.00317460317460317
"Vogue","lemonade",1,315,0.00317460317460317
"Vogue","leto",1,315,0.00317460317460317
"Vogue","lima’s",1,315,0.00317460317460317
"Vogue","lip",1,315,0.00317460317460317
"Vogue","lively",1,315,0.00317460317460317
"Vogue","living",1,315,0.00317460317460317
"Vogue","lizzo’s",1,315,0.00317460317460317
"Vogue","local’s",1,315,0.00317460317460317
"Vogue","logan",1,315,0.00317460317460317
"Vogue","lola",1,315,0.00317460317460317
"Vogue","london",1,315,0.00317460317460317
"Vogue","longboarder",1,315,0.00317460317460317
"Vogue","lovato",1,315,0.00317460317460317
"Vogue","loves",1,315,0.00317460317460317
"Vogue","loving",1,315,0.00317460317460317
"Vogue","lucky",1,315,0.00317460317460317
"Vogue","madonna",1,315,0.00317460317460317
"Vogue","maigret",1,315,0.00317460317460317
"Vogue","makeover",1,315,0.00317460317460317
"Vogue","makes",1,315,0.00317460317460317
"Vogue","manhattan",1,315,0.00317460317460317
"Vogue","margaret",1,315,0.00317460317460317
"Vogue","margot",1,315,0.00317460317460317
"Vogue","marie",1,315,0.00317460317460317
"Vogue","maroulis",1,315,0.00317460317460317
"Vogue","marshall",1,315,0.00317460317460317
"Vogue","matching",1,315,0.00317460317460317
"Vogue","maternity",1,315,0.00317460317460317
"Vogue","matrix",1,315,0.00317460317460317
"Vogue","maxine",1,315,0.00317460317460317
"Vogue","mcdonald's",1,315,0.00317460317460317
"Vogue","mcgrath’s",1,315,0.00317460317460317
"Vogue","meaning",1,315,0.00317460317460317
"Vogue","media",1,315,0.00317460317460317
"Vogue","meditation",1,315,0.00317460317460317
"Vogue","memories",1,315,0.00317460317460317
"Vogue","mendes",1,315,0.00317460317460317
"Vogue","meryl",1,315,0.00317460317460317
"Vogue","mickalene",1,315,0.00317460317460317
"Vogue","miley",1,315,0.00317460317460317
"Vogue","minaj",1,315,0.00317460317460317
"Vogue","mindfulness",1,315,0.00317460317460317
"Vogue","minogue",1,315,0.00317460317460317
"Vogue","minutes",1,315,0.00317460317460317
"Vogue","mojo",1,315,0.00317460317460317
"Vogue","monday",1,315,0.00317460317460317
"Vogue","months",1,315,0.00317460317460317
"Vogue","moody",1,315,0.00317460317460317
"Vogue","morning",1,315,0.00317460317460317
"Vogue","moves",1,315,0.00317460317460317
"Vogue","movie",1,315,0.00317460317460317
"Vogue","movies",1,315,0.00317460317460317
"Vogue","mullen",1,315,0.00317460317460317
"Vogue","museum",1,315,0.00317460317460317
"Vogue","music",1,315,0.00317460317460317
"Vogue","musical",1,315,0.00317460317460317
"Vogue","mv",1,315,0.00317460317460317
"Vogue","mystery",1,315,0.00317460317460317
"Vogue","myth",1,315,0.00317460317460317
"Vogue","naïm",1,315,0.00317460317460317
"Vogue","naomi",1,315,0.00317460317460317
"Vogue","natalia",1,315,0.00317460317460317
"Vogue","natasha",1,315,0.00317460317460317
"Vogue","natural",1,315,0.00317460317460317
"Vogue","nef's",1,315,0.00317460317460317
"Vogue","negga’s",1,315,0.00317460317460317
"Vogue","neil",1,315,0.00317460317460317
"Vogue","ness",1,315,0.00317460317460317
"Vogue","newton",1,315,0.00317460317460317
"Vogue","nfl",1,315,0.00317460317460317
"Vogue","nicki",1,315,0.00317460317460317
"Vogue","nina",1,315,0.00317460317460317
"Vogue","nyong'o",1,315,0.00317460317460317
"Vogue","obsession",1,315,0.00317460317460317
"Vogue","ocean's",1,315,0.00317460317460317
"Vogue","office",1,315,0.00317460317460317
"Vogue","official",1,315,0.00317460317460317
"Vogue","ogling",1,315,0.00317460317460317
"Vogue","olivier",1,315,0.00317460317460317
"Vogue","olympic",1,315,0.00317460317460317
"Vogue","organizing",1,315,0.00317460317460317
"Vogue","orpheus",1,315,0.00317460317460317
"Vogue","oscar",1,315,0.00317460317460317
"Vogue","outdoors",1,315,0.00317460317460317
"Vogue","outfits",1,315,0.00317460317460317
"Vogue","pack",1,315,0.00317460317460317
"Vogue","paloma",1,315,0.00317460317460317
"Vogue","paltrow’s",1,315,0.00317460317460317
"Vogue","panda",1,315,0.00317460317460317
"Vogue","panties",1,315,0.00317460317460317
"Vogue","parents",1,315,0.00317460317460317
"Vogue","parisian",1,315,0.00317460317460317
"Vogue","pat",1,315,0.00317460317460317
"Vogue","patricia",1,315,0.00317460317460317
"Vogue","patrick",1,315,0.00317460317460317
"Vogue","pb",1,315,0.00317460317460317
"Vogue","pearl",1,315,0.00317460317460317
"Vogue","people’s",1,315,0.00317460317460317
"Vogue","perform",1,315,0.00317460317460317
"Vogue","performing",1,315,0.00317460317460317
"Vogue","performs",1,315,0.00317460317460317
"Vogue","perry’s",1,315,0.00317460317460317
"Vogue","petition",1,315,0.00317460317460317
"Vogue","pharrell",1,315,0.00317460317460317
"Vogue","photo",1,315,0.00317460317460317
"Vogue","pitch",1,315,0.00317460317460317
"Vogue","pivotal",1,315,0.00317460317460317
"Vogue","pizza",1,315,0.00317460317460317
"Vogue","poly's",1,315,0.00317460317460317
"Vogue","posen",1,315,0.00317460317460317
"Vogue","posse",1,315,0.00317460317460317
"Vogue","post",1,315,0.00317460317460317
"Vogue","posts",1,315,0.00317460317460317
"Vogue","pound",1,315,0.00317460317460317
"Vogue","pranks",1,315,0.00317460317460317
"Vogue","preforms",1,315,0.00317460317460317
"Vogue","pregnant",1,315,0.00317460317460317
"Vogue","pro",1,315,0.00317460317460317
"Vogue","procedures",1,315,0.00317460317460317
"Vogue","process",1,315,0.00317460317460317
"Vogue","products",1,315,0.00317460317460317
"Vogue","project’s",1,315,0.00317460317460317
"Vogue","psychology",1,315,0.00317460317460317
"Vogue","psychotically",1,315,0.00317460317460317
"Vogue","public",1,315,0.00317460317460317
"Vogue","pulls",1,315,0.00317460317460317
"Vogue","puma",1,315,0.00317460317460317
"Vogue","punky",1,315,0.00317460317460317
"Vogue","push",1,315,0.00317460317460317
"Vogue","pushing",1,315,0.00317460317460317
"Vogue","queen",1,315,0.00317460317460317
"Vogue","queens",1,315,0.00317460317460317
"Vogue","queer",1,315,0.00317460317460317
"Vogue","rainbow",1,315,0.00317460317460317
"Vogue","raps",1,315,0.00317460317460317
"Vogue","raspberry",1,315,0.00317460317460317
"Vogue","ratajkowski’s",1,315,0.00317460317460317
"Vogue","real",1,315,0.00317460317460317
"Vogue","reality",1,315,0.00317460317460317
"Vogue","refresh",1,315,0.00317460317460317
"Vogue","reindeer",1,315,0.00317460317460317
"Vogue","reinhart",1,315,0.00317460317460317
"Vogue","reinhart's",1,315,0.00317460317460317
"Vogue","religious",1,315,0.00317460317460317
"Vogue","removes",1,315,0.00317460317460317
"Vogue","renta",1,315,0.00317460317460317
"Vogue","reveal",1,315,0.00317460317460317
"Vogue","rewrites",1,315,0.00317460317460317
"Vogue","rey",1,315,0.00317460317460317
"Vogue","rhobh's",1,315,0.00317460317460317
"Vogue","ride",1,315,0.00317460317460317
"Vogue","ridley",1,315,0.00317460317460317
"Vogue","rihanna's",1,315,0.00317460317460317
"Vogue","rio",1,315,0.00317460317460317
"Vogue","riverdale",1,315,0.00317460317460317
"Vogue","robbie’s",1,315,0.00317460317460317
"Vogue","rock",1,315,0.00317460317460317
"Vogue","rodney",1,315,0.00317460317460317
"Vogue","rodriguez",1,315,0.00317460317460317
"Vogue","rolls",1,315,0.00317460317460317
"Vogue","romance",1,315,0.00317460317460317
"Vogue","ross",1,315,0.00317460317460317
"Vogue","rothe's",1,315,0.00317460317460317
"Vogue","rousteing",1,315,0.00317460317460317
"Vogue","row",1,315,0.00317460317460317
"Vogue","ruth",1,315,0.00317460317460317
"Vogue","sandwich",1,315,0.00317460317460317
"Vogue","savage",1,315,0.00317460317460317
"Vogue","school",1,315,0.00317460317460317
"Vogue","schumer",1,315,0.00317460317460317
"Vogue","sciortino",1,315,0.00317460317460317
"Vogue","scott",1,315,0.00317460317460317
"Vogue","scott’s",1,315,0.00317460317460317
"Vogue","selfie",1,315,0.00317460317460317
"Vogue","selfies",1,315,0.00317460317460317
"Vogue","seoul",1,315,0.00317460317460317
"Vogue","september",1,315,0.00317460317460317
"Vogue","series",1,315,0.00317460317460317
"Vogue","sevigny",1,315,0.00317460317460317
"Vogue","sewn",1,315,0.00317460317460317
"Vogue","sex",1,315,0.00317460317460317
"Vogue","sexy",1,315,0.00317460317460317
"Vogue","shaking",1,315,0.00317460317460317
"Vogue","shawn",1,315,0.00317460317460317
"Vogue","shayk",1,315,0.00317460317460317
"Vogue","shayne",1,315,0.00317460317460317
"Vogue","shields",1,315,0.00317460317460317
"Vogue","shop",1,315,0.00317460317460317
"Vogue","shops",1,315,0.00317460317460317
"Vogue","singh",1,315,0.00317460317460317
"Vogue","singh's",1,315,0.00317460317460317
"Vogue","sistine",1,315,0.00317460317460317
"Vogue","sivan",1,315,0.00317460317460317
"Vogue","sivan’s",1,315,0.00317460317460317
"Vogue","slam",1,315,0.00317460317460317
"Vogue","smalls",1,315,0.00317460317460317
"Vogue","smoothie",1,315,0.00317460317460317
"Vogue","sober",1,315,0.00317460317460317
"Vogue","social",1,315,0.00317460317460317
"Vogue","soko’s",1,315,0.00317460317460317
"Vogue","solange",1,315,0.00317460317460317
"Vogue","soul",1,315,0.00317460317460317
"Vogue","sounds",1,315,0.00317460317460317
"Vogue","south",1,315,0.00317460317460317
"Vogue","southern",1,315,0.00317460317460317
"Vogue","spectacular",1,315,0.00317460317460317
"Vogue","sporty",1,315,0.00317460317460317
"Vogue","spring",1,315,0.00317460317460317
"Vogue","springs",1,315,0.00317460317460317
"Vogue","sri",1,315,0.00317460317460317
"Vogue","staying",1,315,0.00317460317460317
"Vogue","stick",1,315,0.00317460317460317
"Vogue","streep",1,315,0.00317460317460317
"Vogue","street",1,315,0.00317460317460317
"Vogue","sudanese",1,315,0.00317460317460317
"Vogue","sui's",1,315,0.00317460317460317
"Vogue","suki",1,315,0.00317460317460317
"Vogue","sun",1,315,0.00317460317460317
"Vogue","sunflower",1,315,0.00317460317460317
"Vogue","supermodel’s",1,315,0.00317460317460317
"Vogue","supermodels",1,315,0.00317460317460317
"Vogue","superstars",1,315,0.00317460317460317
"Vogue","surprise",1,315,0.00317460317460317
"Vogue","survival",1,315,0.00317460317460317
"Vogue","survive",1,315,0.00317460317460317
"Vogue","sustainable",1,315,0.00317460317460317
"Vogue","swap",1,315,0.00317460317460317
"Vogue","swift",1,315,0.00317460317460317
"Vogue","sxsw",1,315,0.00317460317460317
"Vogue","taco",1,315,0.00317460317460317
"Vogue","tale",1,315,0.00317460317460317
"Vogue","taylor’s",1,315,0.00317460317460317
"Vogue","tears",1,315,0.00317460317460317
"Vogue","tempting",1,315,0.00317460317460317
"Vogue","themes",1,315,0.00317460317460317
"Vogue","thomas",1,315,0.00317460317460317
"Vogue","thorne",1,315,0.00317460317460317
"Vogue","thrones",1,315,0.00317460317460317
"Vogue","throwback",1,315,0.00317460317460317
"Vogue","throwing",1,315,0.00317460317460317
"Vogue","tiffany",1,315,0.00317460317460317
"Vogue","tinashe",1,315,0.00317460317460317
"Vogue","tipper",1,315,0.00317460317460317
"Vogue","tommy",1,315,0.00317460317460317
"Vogue","tone",1,315,0.00317460317460317
"Vogue","tough",1,315,0.00317460317460317
"Vogue","townhouse",1,315,0.00317460317460317
"Vogue","tracee",1,315,0.00317460317460317
"Vogue","train",1,315,0.00317460317460317
"Vogue","transatlantic",1,315,0.00317460317460317
"Vogue","trapped",1,315,0.00317460317460317
"Vogue","trends",1,315,0.00317460317460317
"Vogue","tricks",1,315,0.00317460317460317
"Vogue","twinning",1,315,0.00317460317460317
"Vogue","uchis",1,315,0.00317460317460317
"Vogue","unexpected",1,315,0.00317460317460317
"Vogue","unfiltered",1,315,0.00317460317460317
"Vogue","unidentified",1,315,0.00317460317460317
"Vogue","unironically",1,315,0.00317460317460317
"Vogue","unlike",1,315,0.00317460317460317
"Vogue","ups",1,315,0.00317460317460317
"Vogue","upton",1,315,0.00317460317460317
"Vogue","valentina",1,315,0.00317460317460317
"Vogue","valletta",1,315,0.00317460317460317
"Vogue","van",1,315,0.00317460317460317
"Vogue","vegemite",1,315,0.00317460317460317
"Vogue","veil",1,315,0.00317460317460317
"Vogue","venus",1,315,0.00317460317460317
"Vogue","verse",1,315,0.00317460317460317
"Vogue","victoria's",1,315,0.00317460317460317
"Vogue","video",1,315,0.00317460317460317
"Vogue","vikander",1,315,0.00317460317460317
"Vogue","vinaite",1,315,0.00317460317460317
"Vogue","visits",1,315,0.00317460317460317
"Vogue","vodianova",1,315,0.00317460317460317
"Vogue","vogueing",1,315,0.00317460317460317
"Vogue","waithe",1,315,0.00317460317460317
"Vogue","wall",1,315,0.00317460317460317
"Vogue","wang",1,315,0.00317460317460317
"Vogue","wang's",1,315,0.00317460317460317
"Vogue","wang’s",1,315,0.00317460317460317
"Vogue","watanabe’s",1,315,0.00317460317460317
"Vogue","waterhouse’s",1,315,0.00317460317460317
"Vogue","wave",1,315,0.00317460317460317
"Vogue","west’s",1,315,0.00317460317460317
"Vogue","westminster",1,315,0.00317460317460317
"Vogue","what’s",1,315,0.00317460317460317
"Vogue","whirlwind",1,315,0.00317460317460317
"Vogue","white",1,315,0.00317460317460317
"Vogue","whiteley's",1,315,0.00317460317460317
"Vogue","williams’s",1,315,0.00317460317460317
"Vogue","willow",1,315,0.00317460317460317
"Vogue","wings",1,315,0.00317460317460317
"Vogue","wiz",1,315,0.00317460317460317
"Vogue","wolf",1,315,0.00317460317460317
"Vogue","woman",1,315,0.00317460317460317
"Vogue","woods",1,315,0.00317460317460317
"Vogue","woods’s",1,315,0.00317460317460317
"Vogue","workin",1,315,0.00317460317460317
"Vogue","world",1,315,0.00317460317460317
"Vogue","wrestler",1,315,0.00317460317460317
"Vogue","xavier",1,315,0.00317460317460317
"Vogue","yael",1,315,0.00317460317460317
"Vogue","yanis",1,315,0.00317460317460317
"Vogue","yeezy",1,315,0.00317460317460317
"Vogue","zoolander",1,315,0.00317460317460317
"VS","101",1,148,0.00675675675675676
"VS","17",1,148,0.00675675675675676
"VS","2u",1,148,0.00675675675675676
"VS","60",1,148,0.00675675675675676
"VS","action",1,148,0.00675675675675676
"VS","affair",1,148,0.00675675675675676
"VS","aldridge",1,148,0.00675675675675676
"VS","aldridge’s",1,148,0.00675675675675676
"VS","ale",1,148,0.00675675675675676
"VS","ambrosio",1,148,0.00675675675675676
"VS","ambrosio’s",1,148,0.00675675675675676
"VS","amman",1,148,0.00675675675675676
"VS","annual",1,148,0.00675675675675676
"VS","artisans",1,148,0.00675675675675676
"VS","award",1,148,0.00675675675675676
"VS","baby",1,148,0.00675675675675676
"VS","backstage",1,148,0.00675675675675676
"VS","balmain’s",1,148,0.00675675675675676
"VS","bella",1,148,0.00675675675675676
"VS","bieber",1,148,0.00675675675675676
"VS","bling",1,148,0.00675675675675676
"VS","bralettes",1,148,0.00675675675675676
"VS","bras",1,148,0.00675675675675676
"VS","butt",1,148,0.00675675675675676
"VS","candice",1,148,0.00675675675675676
"VS","castings",1,148,0.00675675675675676
"VS","class",1,148,0.00675675675675676
"VS","classical",1,148,0.00675675675675676
"VS","cotton",1,148,0.00675675675675676
"VS","countdown",1,148,0.00675675675675676
"VS","creating",1,148,0.00675675675675676
"VS","crush",1,148,0.00675675675675676
"VS","cut",1,148,0.00675675675675676
"VS","dance",1,148,0.00675675675675676
"VS","dare",1,148,0.00675675675675676
"VS","david",1,148,0.00675675675675676
"VS","day",1,148,0.00675675675675676
"VS","de",1,148,0.00675675675675676
"VS","deal",1,148,0.00675675675675676
"VS","destination",1,148,0.00675675675675676
"VS","dublin",1,148,0.00675675675675676
"VS","festival",1,148,0.00675675675675676
"VS","fittings",1,148,0.00675675675675676
"VS","flexibility",1,148,0.00675675675675676
"VS","focus",1,148,0.00675675675675676
"VS","football",1,148,0.00675675675675676
"VS","form",1,148,0.00675675675675676
"VS","global",1,148,0.00675675675675676
"VS","guetta",1,148,0.00675675675675676
"VS","hadid",1,148,0.00675675675675676
"VS","hair",1,148,0.00675675675675676
"VS","healthy",1,148,0.00675675675675676
"VS","here’s",1,148,0.00675675675675676
"VS","hill’s",1,148,0.00675675675675676
"VS","hosk’s",1,148,0.00675675675675676
"VS","hunt’s",1,148,0.00675675675675676
"VS","improve",1,148,0.00675675675675676
"VS","intel",1,148,0.00675675675675676
"VS","intense",1,148,0.00675675675675676
"VS","introducing",1,148,0.00675675675675676
"VS","it’s",1,148,0.00675675675675676
"VS","joins",1,148,0.00675675675675676
"VS","joja",1,148,0.00675675675675676
"VS","justin",1,148,0.00675675675675676
"VS","lais",1,148,0.00675675675675676
"VS","land",1,148,0.00675675675675676
"VS","launch",1,148,0.00675675675675676
"VS","lima",1,148,0.00675675675675676
"VS","lima’s",1,148,0.00675675675675676
"VS","lip",1,148,0.00675675675675676
"VS","madison",1,148,0.00675675675675676
"VS","major",1,148,0.00675675675675676
"VS","makeup",1,148,0.00675675675675676
"VS","march",1,148,0.00675675675675676
"VS","master",1,148,0.00675675675675676
"VS","max",1,148,0.00675675675675676
"VS","maxwell",1,148,0.00675675675675676
"VS","means",1,148,0.00675675675675676
"VS","meet",1,148,0.00675675675675676
"VS","mind",1,148,0.00675675675675676
"VS","mist",1,148,0.00675675675675676
"VS","models",1,148,0.00675675675675676
"VS","music",1,148,0.00675675675675676
"VS","newman",1,148,0.00675675675675676
"VS","news",1,148,0.00675675675675676
"VS","nights",1,148,0.00675675675675676
"VS","nominated",1,148,0.00675675675675676
"VS","obsessed",1,148,0.00675675675675676
"VS","official",1,148,0.00675675675675676
"VS","opera",1,148,0.00675675675675676
"VS","party",1,148,0.00675675675675676
"VS","play",1,148,0.00675675675675676
"VS","plunge",1,148,0.00675675675675676
"VS","poland",1,148,0.00675675675675676
"VS","private",1,148,0.00675675675675676
"VS","promo",1,148,0.00675675675675676
"VS","push",1,148,0.00675675675675676
"VS","quiz",1,148,0.00675675675675676
"VS","restore",1,148,0.00675675675675676
"VS","russia",1,148,0.00675675675675676
"VS","sadie",1,148,0.00675675675675676
"VS","sale",1,148,0.00675675675675676
"VS","sampaio",1,148,0.00675675675675676
"VS","sampaio’s",1,148,0.00675675675675676
"VS","santa",1,148,0.00675675675675676
"VS","sara’s",1,148,0.00675675675675676
"VS","scenes",1,148,0.00675675675675676
"VS","score",1,148,0.00675675675675676
"VS","sculpture",1,148,0.00675675675675676
"VS","semi",1,148,0.00675675675675676
"VS","shanghai",1,148,0.00675675675675676
"VS","shortie",1,148,0.00675675675675676
"VS","showtime",1,148,0.00675675675675676
"VS","skriver’s",1,148,0.00675675675675676
"VS","social",1,148,0.00675675675675676
"VS","spirit",1,148,0.00675675675675676
"VS","spring",1,148,0.00675675675675676
"VS","start",1,148,0.00675675675675676
"VS","stella",1,148,0.00675675675675676
"VS","stories",1,148,0.00675675675675676
"VS","strapless",1,148,0.00675675675675676
"VS","stream",1,148,0.00675675675675676
"VS","stress",1,148,0.00675675675675676
"VS","swanepoel",1,148,0.00675675675675676
"VS","sync",1,148,0.00675675675675676
"VS","time",1,148,0.00675675675675676
"VS","trailer",1,148,0.00675675675675676
"VS","utendahl",1,148,0.00675675675675676
"VS","verite",1,148,0.00675675675675676
"VS","video",1,148,0.00675675675675676
"VS","vote",1,148,0.00675675675675676
"VS","wax",1,148,0.00675675675675676
"VS","xo",1,148,0.00675675675675676
