"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource"
"nGB-a4p0eCU","models",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue",2423,0.000412711514651259
"nGB-a4p0eCU","mv",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue",2423,0.000412711514651259
"nGB-a4p0eCU","nyfw",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue",2423,0.000412711514651259
"nGB-a4p0eCU","posse",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue",2423,0.000412711514651259
"nGB-a4p0eCU","vogue",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","gigi",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","hadid's",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","jenner",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","kendall",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","party",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","sleepover",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"OCCoM4yn1mU","vogue",1,1,1,2016-03-23,"Kendall Jenner and Gigi Hadid's Sleepover Party | Vogue",4022795,57702,1015,894,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","beauty",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","brit",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","eyeliner",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","guide",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","secrets",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","suki",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","vogue",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"pEBeBQLCSx0","waterhouse’s",1,1,1,2016-10-31,"Suki Waterhouse’s Guide to It Brit Eyeliner | Beauty Secrets | Vogue",955401,14744,380,362,"Vogue",2423,0.000412711514651259
"q1GdvcMsiWk","creator’s",1,1,1,2016-06-13,"Tyler, The Creator’s Fashion Show Was Unlike Anything You’ve Ever Seen",919939,29707,160,854,"Vogue",2423,0.000412711514651259
"q1GdvcMsiWk","fashion",1,1,1,2016-06-13,"Tyler, The Creator’s Fashion Show Was Unlike Anything You’ve Ever Seen",919939,29707,160,854,"Vogue",2423,0.000412711514651259
"q1GdvcMsiWk","tyler",1,1,1,2016-06-13,"Tyler, The Creator’s Fashion Show Was Unlike Anything You’ve Ever Seen",919939,29707,160,854,"Vogue",2423,0.000412711514651259
"q1GdvcMsiWk","unlike",1,1,1,2016-06-13,"Tyler, The Creator’s Fashion Show Was Unlike Anything You’ve Ever Seen",919939,29707,160,854,"Vogue",2423,0.000412711514651259
"q1GdvcMsiWk","you’ve",1,1,1,2016-06-13,"Tyler, The Creator’s Fashion Show Was Unlike Anything You’ve Ever Seen",919939,29707,160,854,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","clubs",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","girls",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","hates",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","hot",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","issa",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","loves",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","rae",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","sad",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","staying",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qJabm5GuLgM","vogue",1,1,1,2017-10-30,"Issa Rae Hates Clubs, Loves Staying In | Sad Hot Girls | Vogue",233668,13401,69,597,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","beauty",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","dree",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","girl",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","guide",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","hemingway’s",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","real",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","secrets",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"qtXLBcplNJ0","vogue",1,1,1,2016-09-20,"Dree Hemingway’s Real-Girl Guide to No-Makeup Makeup | Beauty Secrets | Vogue",782196,10825,229,163,"Vogue",2423,0.000412711514651259
"RlduVwzqK2o","73",1,1,1,2017-09-21,"73 Questions With Tracee Ellis Ross | Vogue",836119,28655,341,1778,"Vogue",2423,0.000412711514651259
"RlduVwzqK2o","ellis",1,1,1,2017-09-21,"73 Questions With Tracee Ellis Ross | Vogue",836119,28655,341,1778,"Vogue",2423,0.000412711514651259
"RlduVwzqK2o","questions",1,1,1,2017-09-21,"73 Questions With Tracee Ellis Ross | Vogue",836119,28655,341,1778,"Vogue",2423,0.000412711514651259
"RlduVwzqK2o","ross",1,1,1,2017-09-21,"73 Questions With Tracee Ellis Ross | Vogue",836119,28655,341,1778,"Vogue",2423,0.000412711514651259
"RlduVwzqK2o","tracee",1,1,1,2017-09-21,"73 Questions With Tracee Ellis Ross | Vogue",836119,28655,341,1778,"Vogue",2423,0.000412711514651259
"RlduVwzqK2o","vogue",1,1,1,2017-09-21,"73 Questions With Tracee Ellis Ross | Vogue",836119,28655,341,1778,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","beauty",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","bruna's",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","cindy",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","eye",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","french",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","guide",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","parisian",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","secrets",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","smoky",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","supermodel",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"s7Cn0XHvBx0","vogue",1,1,1,2018-03-28,"French Supermodel Cindy Bruna's Guide to the Parisian Smoky Eye | Beauty Secrets | Vogue",475671,19136,141,469,"Vogue",2423,0.000412711514651259
"symdi5KSJts","beauty",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","care",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","magic",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","model",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","perform",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","secrets",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","skin",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","sun",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"symdi5KSJts","vogue",1,1,1,2017-11-14,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue",1249161,24354,595,816,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","3",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","beauty",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","contouring",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","guide",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","jordyn",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","secrets",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","step",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","vogue",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"uBsBOTGBwBg","woods’s",1,1,1,2018-01-16,"Jordyn Woods’s 3-Step Guide to Contouring | Beauty Secrets | Vogue",2467622,67682,2271,1870,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","beauty",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","brows",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","confidence",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","guide",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","jenner's",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","kylie",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","lips",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","secrets",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"vCJ6U7mQmYw","vogue",1,1,1,2018-06-27,"Kylie Jenner's Guide to Lips, Brows, Confidence | Beauty Secrets | Vogue",8911970,383794,18549,29814,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","5",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","adut",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","akech's",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","beauty",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","bedtime",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","glowing",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","minute",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","model",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","routine",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","secrets",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","skin",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"VICWIhLUbU4","vogue",1,1,1,2018-04-12,"Model Adut Akech's 5-Minute Bedtime Routine for Glowing Skin | Beauty Secrets | Vogue",421856,15261,164,779,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","baby",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","beauty",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","guide",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","huntington",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","perfect",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","rosie",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","secrets",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","skin",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","vogue",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"XSg9Xc3ie_A","whiteley's",1,1,1,2018-03-13,"Rosie Huntington-Whiteley's Guide to Perfect Baby Skin | Beauty Secrets | Vogue",1536499,35037,505,948,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","2016",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","angels",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","hill",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","jasmine",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","prep",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","secret",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","sleepover",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","taylor",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","tookes",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"yjP1WBklZnc","victoria’s",1,1,1,2016-12-05,"Victoria’s Secret Angels Sleepover: Taylor Hill, Jasmine Tookes, and More Prep for the 2016 Show",882985,14996,154,333,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","dreams",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","gala",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","jonas",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","met",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","nick",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","pizza",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","push",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","ready",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","rihanna",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","ups",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"Zztw2nc_ERw","vogue",1,1,1,2018-05-08,"Nick Jonas Gets Met Gala Ready: Push-ups, Pizza, and Dreams of Rihanna | Vogue",576880,18053,178,686,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","2017",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","45",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","5",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","beauty",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","here’s",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","learned",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","minutes",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
"_yThFcog0nA","secrets",1,1,1,2017-12-27,"45 Beauty Secrets in 5 Minutes—Here’s Everything We Learned in 2017 | Vogue",2787535,61268,1968,1260,"Vogue",2423,0.000412711514651259
