"video_id","word","Vogue","VS"
"t6fBq1Vmc4s","bra",NA,0.0012453300124533
"t6fBq1Vmc4s","fantasy",NA,0.0012453300124533
"t6fBq1Vmc4s","secret",NA,0.0012453300124533
"t6fBq1Vmc4s","victoria’s",NA,0.0012453300124533
"tjdggptvdbw","angel",NA,0.0012453300124533
"tjdggptvdbw","ballet",NA,0.0012453300124533
"tjdggptvdbw","beautiful",NA,0.0012453300124533
"tjdggptvdbw","flexibility",NA,0.0012453300124533
"tjdggptvdbw","improve",NA,0.0012453300124533
"tjdggptvdbw","train",NA,0.0012453300124533
"-1jTNlOPG6Q","introducing",NA,0.0012453300124533
"-1jTNlOPG6Q","sport",NA,0.0012453300124533
"-1jTNlOPG6Q","victoria",NA,0.0012453300124533
"lFEgyLaz6o4","2",NA,0.0012453300124533
"lFEgyLaz6o4","destination",NA,0.0012453300124533
"lFEgyLaz6o4","episode",NA,0.0012453300124533
"lFEgyLaz6o4","road",NA,0.0012453300124533
"lFEgyLaz6o4","runway",NA,0.0012453300124533
"lFEgyLaz6o4","shanghai",NA,0.0012453300124533
"M27Jj0BQVMs","2016",NA,0.0012453300124533
"M27Jj0BQVMs","4",NA,0.0012453300124533
"M27Jj0BQVMs","fashion",NA,0.0012453300124533
"M27Jj0BQVMs","secret",NA,0.0012453300124533
"M27Jj0BQVMs","victoria’s",NA,0.0012453300124533
"nQ2-71dQLuw","2016",NA,0.0012453300124533
"nQ2-71dQLuw","affair",NA,0.0012453300124533
"nQ2-71dQLuw","holiday",NA,0.0012453300124533
"nQ2-71dQLuw","private",NA,0.0012453300124533
"nQ2-71dQLuw","secret",NA,0.0012453300124533
"nQ2-71dQLuw","victoria’s",NA,0.0012453300124533
"o8bVjXeC2Lw","2016",NA,0.0012453300124533
"o8bVjXeC2Lw","5",NA,0.0012453300124533
"o8bVjXeC2Lw","fashion",NA,0.0012453300124533
"o8bVjXeC2Lw","secret",NA,0.0012453300124533
"o8bVjXeC2Lw","victoria’s",NA,0.0012453300124533
"rROF_O4Gypo","bralette",NA,0.0012453300124533
"rROF_O4Gypo","commercial",NA,0.0012453300124533
"rROF_O4Gypo","extended",NA,0.0012453300124533
"rROF_O4Gypo","secret",NA,0.0012453300124533
"rROF_O4Gypo","victoria’s",NA,0.0012453300124533
"saX5rWnTr6c","3",NA,0.0012453300124533
"saX5rWnTr6c","artisans",NA,0.0012453300124533
"saX5rWnTr6c","episode",NA,0.0012453300124533
"saX5rWnTr6c","meet",NA,0.0012453300124533
"saX5rWnTr6c","road",NA,0.0012453300124533
"saX5rWnTr6c","runway",NA,0.0012453300124533
"WhH6xGse_fo","2017",NA,0.0012453300124533
"WhH6xGse_fo","commercial",NA,0.0012453300124533
"WhH6xGse_fo","holiday",NA,0.0012453300124533
"WhH6xGse_fo","secret",NA,0.0012453300124533
"WhH6xGse_fo","victoria’s",NA,0.0012453300124533
"Xl4s8shykng","2016",NA,0.0012453300124533
"Xl4s8shykng","3",NA,0.0012453300124533
"Xl4s8shykng","fashion",NA,0.0012453300124533
"Xl4s8shykng","secret",NA,0.0012453300124533
"Xl4s8shykng","victoria’s",NA,0.0012453300124533
"cp06pKfJ9X0","60",NA,0.0012453300124533
"cp06pKfJ9X0","balmain",NA,0.0012453300124533
"cp06pKfJ9X0","launch",NA,0.0012453300124533
"cp06pKfJ9X0","video",NA,0.0012453300124533
"EQSuXmab4NU","101",NA,0.0012453300124533
"EQSuXmab4NU","angel",NA,0.0012453300124533
"EQSuXmab4NU","beth",NA,0.0012453300124533
"EQSuXmab4NU","cooke",NA,0.0012453300124533
"EQSuXmab4NU","restore",NA,0.0012453300124533
"EQSuXmab4NU","train",NA,0.0012453300124533
"Gtfw1WGuVCY","angels",NA,0.0012453300124533
"Gtfw1WGuVCY","secret",NA,0.0012453300124533
"Gtfw1WGuVCY","spirit",NA,0.0012453300124533
"Gtfw1WGuVCY","victoria’s",NA,0.0012453300124533
"iLxhMp1mmVM","2016",NA,0.0012453300124533
"iLxhMp1mmVM","angels",NA,0.0012453300124533
"iLxhMp1mmVM","cut",NA,0.0012453300124533
"iLxhMp1mmVM","extended",NA,0.0012453300124533
"iLxhMp1mmVM","football",NA,0.0012453300124533
"iLxhMp1mmVM","play",NA,0.0012453300124533
"iLxhMp1mmVM","score",NA,0.0012453300124533
"iLxhMp1mmVM","secret",NA,0.0012453300124533
"iLxhMp1mmVM","victoria’s",NA,0.0012453300124533
"MUJsjgwq1A0","2016",NA,0.0012453300124533
"MUJsjgwq1A0","angel",NA,0.0012453300124533
"MUJsjgwq1A0","elsa",NA,0.0012453300124533
"MUJsjgwq1A0","hosk",NA,0.0012453300124533
"MUJsjgwq1A0","live",NA,0.0012453300124533
"MUJsjgwq1A0","secret",NA,0.0012453300124533
"MUJsjgwq1A0","victoria’s",NA,0.0012453300124533
"oUyuga8ZhVY","angel",NA,0.0012453300124533
"oUyuga8ZhVY","friend",NA,0.0012453300124533
"oUyuga8ZhVY","game",NA,0.0012453300124533
"oUyuga8ZhVY","newman",NA,0.0012453300124533
"oUyuga8ZhVY","sadie",NA,0.0012453300124533
"oUyuga8ZhVY","sampaio",NA,0.0012453300124533
"oUyuga8ZhVY","sara",NA,0.0012453300124533
"RDrNDKi4GjE","2016",NA,0.0012453300124533
"RDrNDKi4GjE","joja",NA,0.0012453300124533
"RDrNDKi4GjE","live",NA,0.0012453300124533
"RDrNDKi4GjE","secret",NA,0.0012453300124533
"RDrNDKi4GjE","victoria’s",NA,0.0012453300124533
"yNlw4CJKv2M","anderson",NA,0.0012453300124533
"yNlw4CJKv2M","angel",NA,0.0012453300124533
"yNlw4CJKv2M","body",NA,0.0012453300124533
"yNlw4CJKv2M","healthy",NA,0.0012453300124533
"yNlw4CJKv2M","mind",NA,0.0012453300124533
"yNlw4CJKv2M","tracy",NA,0.0012453300124533
"yNlw4CJKv2M","train",NA,0.0012453300124533
"ZdShtNRNJLs","2016",NA,0.0012453300124533
"ZdShtNRNJLs","angel",NA,0.0012453300124533
"ZdShtNRNJLs","bra",NA,0.0012453300124533
"ZdShtNRNJLs","fantasy",NA,0.0012453300124533
"ZdShtNRNJLs","jasmine",NA,0.0012453300124533
"ZdShtNRNJLs","secret",NA,0.0012453300124533
"ZdShtNRNJLs","tookes",NA,0.0012453300124533
"ZdShtNRNJLs","victoria’s",NA,0.0012453300124533
"ZdShtNRNJLs","wear",NA,0.0012453300124533
"CfUUrZGSZs4","commercial",NA,0.0012453300124533
"CfUUrZGSZs4","online",NA,0.0012453300124533
"CfUUrZGSZs4","secret",NA,0.0012453300124533
"CfUUrZGSZs4","sexy",NA,0.0012453300124533
"CfUUrZGSZs4","victoria’s",NA,0.0012453300124533
"It3FsauFcBg","2016",NA,0.0012453300124533
"It3FsauFcBg","live",NA,0.0012453300124533
"It3FsauFcBg","models",NA,0.0012453300124533
"It3FsauFcBg","secret",NA,0.0012453300124533
"It3FsauFcBg","victoria’s",NA,0.0012453300124533
"murUcJKEN3k","angels",NA,0.0012453300124533
"murUcJKEN3k","secret",NA,0.0012453300124533
"murUcJKEN3k","summer",NA,0.0012453300124533
"murUcJKEN3k","talk",NA,0.0012453300124533
"murUcJKEN3k","victoria’s",NA,0.0012453300124533
"Ng37yAJscII","2016",NA,0.0012453300124533
"Ng37yAJscII","aldridge’s",NA,0.0012453300124533
"Ng37yAJscII","fashion",NA,0.0012453300124533
"Ng37yAJscII","lily",NA,0.0012453300124533
"Ng37yAJscII","road",NA,0.0012453300124533
"Ng37yAJscII","runway",NA,0.0012453300124533
"Ng37yAJscII","secret",NA,0.0012453300124533
"Ng37yAJscII","victoria’s",NA,0.0012453300124533
"npJgLWNrHYk","angel",NA,0.0012453300124533
"npJgLWNrHYk","elsa",NA,0.0012453300124533
"npJgLWNrHYk","friend",NA,0.0012453300124533
"npJgLWNrHYk","game",NA,0.0012453300124533
"npJgLWNrHYk","hosk",NA,0.0012453300124533
"npJgLWNrHYk","madison",NA,0.0012453300124533
"npJgLWNrHYk","utendahl",NA,0.0012453300124533
"Plu4FdReOes","2016",NA,0.0012453300124533
"Plu4FdReOes","fashion",NA,0.0012453300124533
"Plu4FdReOes","love",NA,0.0012453300124533
"Plu4FdReOes","secret",NA,0.0012453300124533
"Plu4FdReOes","victoria’s",NA,0.0012453300124533
"QF7jTlbj9cc","angel",NA,0.0012453300124533
"QF7jTlbj9cc","dogpound",NA,0.0012453300124533
"QF7jTlbj9cc","focus",NA,0.0012453300124533
"QF7jTlbj9cc","form",NA,0.0012453300124533
"QF7jTlbj9cc","train",NA,0.0012453300124533
"t5hrkmaoKx4","angel",NA,0.0012453300124533
"t5hrkmaoKx4","class",NA,0.0012453300124533
"t5hrkmaoKx4","master",NA,0.0012453300124533
"t5hrkmaoKx4","train",NA,0.0012453300124533
"VliZyDraYeI","2016",NA,0.0012453300124533
"VliZyDraYeI","adriana",NA,0.0012453300124533
"VliZyDraYeI","fashion",NA,0.0012453300124533
"VliZyDraYeI","lima’s",NA,0.0012453300124533
"VliZyDraYeI","road",NA,0.0012453300124533
"VliZyDraYeI","runway",NA,0.0012453300124533
"VliZyDraYeI","secret",NA,0.0012453300124533
"VliZyDraYeI","victoria’s",NA,0.0012453300124533
"Wm2xZmdtbkY","angel",NA,0.0012453300124533
"Wm2xZmdtbkY","bra",NA,0.0012453300124533
"Wm2xZmdtbkY","fantasy",NA,0.0012453300124533
"Wm2xZmdtbkY","intel",NA,0.0012453300124533
"Wm2xZmdtbkY","means",NA,0.0012453300124533
"Wm2xZmdtbkY","wear",NA,0.0012453300124533
"WtpUE1yt5lA","anderson",NA,0.0012453300124533
"WtpUE1yt5lA","angel",NA,0.0012453300124533
"WtpUE1yt5lA","fitness",NA,0.0012453300124533
"WtpUE1yt5lA","time",NA,0.0012453300124533
"WtpUE1yt5lA","tracy",NA,0.0012453300124533
"WtpUE1yt5lA","train",NA,0.0012453300124533
"yoJ1n6MBHuI","3",NA,0.0012453300124533
"yoJ1n6MBHuI","305",NA,0.0012453300124533
"yoJ1n6MBHuI","angel",NA,0.0012453300124533
"yoJ1n6MBHuI","butt",NA,0.0012453300124533
"yoJ1n6MBHuI","fitness",NA,0.0012453300124533
"yoJ1n6MBHuI","moves",NA,0.0012453300124533
"yoJ1n6MBHuI","train",NA,0.0012453300124533
"yzo1Ro1TW8M","3",NA,0.0012453300124533
"yzo1Ro1TW8M","angel",NA,0.0012453300124533
"yzo1Ro1TW8M","beth",NA,0.0012453300124533
"yzo1Ro1TW8M","cooke",NA,0.0012453300124533
"yzo1Ro1TW8M","day",NA,0.0012453300124533
"yzo1Ro1TW8M","moves",NA,0.0012453300124533
"yzo1Ro1TW8M","start",NA,0.0012453300124533
"yzo1Ro1TW8M","train",NA,0.0012453300124533
"zckHzvpxGpA","2016",NA,0.0012453300124533
"zckHzvpxGpA","fashion",NA,0.0012453300124533
"zckHzvpxGpA","jasmine",NA,0.0012453300124533
"zckHzvpxGpA","road",NA,0.0012453300124533
"zckHzvpxGpA","runway",NA,0.0012453300124533
"zckHzvpxGpA","secret",NA,0.0012453300124533
"zckHzvpxGpA","tookes",NA,0.0012453300124533
"zckHzvpxGpA","victoria’s",NA,0.0012453300124533
"1iaEIABKFKM","angel",NA,0.0012453300124533
"1iaEIABKFKM","dogpound",NA,0.0012453300124533
"1iaEIABKFKM","stretch",NA,0.0012453300124533
"1iaEIABKFKM","train",NA,0.0012453300124533
"AUSeEz_yhLE","angels",NA,0.0012453300124533
"AUSeEz_yhLE","china",NA,0.0012453300124533
"AUSeEz_yhLE","land",NA,0.0012453300124533
"AUSeEz_yhLE","secret",NA,0.0012453300124533
"AUSeEz_yhLE","victoria’s",NA,0.0012453300124533
"BQcOqpuuFUs","angels",NA,0.0012453300124533
"BQcOqpuuFUs","balmain’s",NA,0.0012453300124533
"BQcOqpuuFUs","olivier",NA,0.0012453300124533
"BQcOqpuuFUs","rousteing",NA,0.0012453300124533
"fz5yt6JKv2E","3",NA,0.0012453300124533
"fz5yt6JKv2E","305",NA,0.0012453300124533
"fz5yt6JKv2E","angel",NA,0.0012453300124533
"fz5yt6JKv2E","dance",NA,0.0012453300124533
"fz5yt6JKv2E","fitness",NA,0.0012453300124533
"fz5yt6JKv2E","moves",NA,0.0012453300124533
"fz5yt6JKv2E","train",NA,0.0012453300124533
"hntY0JAlczE","2016",NA,0.0012453300124533
"hntY0JAlczE","fashion",NA,0.0012453300124533
"hntY0JAlczE","josephine",NA,0.0012453300124533
"hntY0JAlczE","road",NA,0.0012453300124533
"hntY0JAlczE","runway",NA,0.0012453300124533
"hntY0JAlczE","secret",NA,0.0012453300124533
"hntY0JAlczE","skriver’s",NA,0.0012453300124533
"hntY0JAlczE","victoria’s",NA,0.0012453300124533
"QkIpvV_Jsts","china",NA,0.0012453300124533
"QkIpvV_Jsts","secret",NA,0.0012453300124533
"QkIpvV_Jsts","victoria’s",NA,0.0012453300124533
"Rt7CfthtNm4","aldridge",NA,0.0012453300124533
"Rt7CfthtNm4","lily",NA,0.0012453300124533
"Rt7CfthtNm4","love",NA,0.0012453300124533
"Rt7CfthtNm4","real",NA,0.0012453300124533
"Rt7CfthtNm4","talk",NA,0.0012453300124533
"tTMOyL1AlIY","2016",NA,0.0012453300124533
"tTMOyL1AlIY","official",NA,0.0012453300124533
"tTMOyL1AlIY","secret",NA,0.0012453300124533
"tTMOyL1AlIY","special",NA,0.0012453300124533
"tTMOyL1AlIY","swim",NA,0.0012453300124533
"tTMOyL1AlIY","trailer",NA,0.0012453300124533
"tTMOyL1AlIY","victoria’s",NA,0.0012453300124533
"uJ7338KAl44","2016",NA,0.0012453300124533
"uJ7338KAl44","body",NA,0.0012453300124533
"uJ7338KAl44","commercial",NA,0.0012453300124533
"uJ7338KAl44","extended",NA,0.0012453300124533
"uJ7338KAl44","secret",NA,0.0012453300124533
"uJ7338KAl44","spring",NA,0.0012453300124533
"uJ7338KAl44","tv",NA,0.0012453300124533
"uJ7338KAl44","victoria",NA,0.0012453300124533
"uJ7338KAl44","victoria’s",NA,0.0012453300124533
"WbYvBRRMjbM","2016",NA,0.0012453300124533
"WbYvBRRMjbM","fashion",NA,0.0012453300124533
"WbYvBRRMjbM","road",NA,0.0012453300124533
"WbYvBRRMjbM","runway",NA,0.0012453300124533
"WbYvBRRMjbM","sampaio’s",NA,0.0012453300124533
"WbYvBRRMjbM","sara",NA,0.0012453300124533
"WbYvBRRMjbM","secret",NA,0.0012453300124533
"WbYvBRRMjbM","victoria’s",NA,0.0012453300124533
"wze7JI65RC4","angel",NA,0.0012453300124533
"wze7JI65RC4","ballet",NA,0.0012453300124533
"wze7JI65RC4","beautiful",NA,0.0012453300124533
"wze7JI65RC4","classical",NA,0.0012453300124533
"wze7JI65RC4","de",NA,0.0012453300124533
"wze7JI65RC4","music",NA,0.0012453300124533
"wze7JI65RC4","stress",NA,0.0012453300124533
"wze7JI65RC4","train",NA,0.0012453300124533
"_GWITWAH6YM","ale",NA,0.0012453300124533
"_GWITWAH6YM","angels",NA,0.0012453300124533
"_GWITWAH6YM","interviews",NA,0.0012453300124533
"_GWITWAH6YM","olivier",NA,0.0012453300124533
"_GWITWAH6YM","rousteing",NA,0.0012453300124533
"_GWITWAH6YM","voices",NA,0.0012453300124533
"0u3TsQUtnSY","global",NA,0.0012453300124533
"0u3TsQUtnSY","live",NA,0.0012453300124533
"0u3TsQUtnSY","media",NA,0.0012453300124533
"0u3TsQUtnSY","secret",NA,0.0012453300124533
"0u3TsQUtnSY","stream",NA,0.0012453300124533
"0u3TsQUtnSY","victoria’s",NA,0.0012453300124533
"3J9D25o15UI","angels",NA,0.0012453300124533
"3J9D25o15UI","interviews",NA,0.0012453300124533
"3J9D25o15UI","josephine",NA,0.0012453300124533
"3J9D25o15UI","olivier",NA,0.0012453300124533
"3J9D25o15UI","rousteing",NA,0.0012453300124533
"3J9D25o15UI","voices",NA,0.0012453300124533
"86mF928ZgFs","2016",NA,0.0012453300124533
"86mF928ZgFs","live",NA,0.0012453300124533
"86mF928ZgFs","secret",NA,0.0012453300124533
"86mF928ZgFs","victoria’s",NA,0.0012453300124533
"9syjYm3_GMo","candice",NA,0.0012453300124533
"9syjYm3_GMo","love",NA,0.0012453300124533
"9syjYm3_GMo","real",NA,0.0012453300124533
"9syjYm3_GMo","swanepoel",NA,0.0012453300124533
"9syjYm3_GMo","talk",NA,0.0012453300124533
"h-qbxxfMjhQ","2016",NA,0.0012453300124533
"h-qbxxfMjhQ","alessandra",NA,0.0012453300124533
"h-qbxxfMjhQ","fashion",NA,0.0012453300124533
"h-qbxxfMjhQ","secret",NA,0.0012453300124533
"h-qbxxfMjhQ","victoria’s",NA,0.0012453300124533
"IDR8FJhDyQs","2016",NA,0.0012453300124533
"IDR8FJhDyQs","fashion",NA,0.0012453300124533
"IDR8FJhDyQs","ready",NA,0.0012453300124533
"IDR8FJhDyQs","runway",NA,0.0012453300124533
"IDR8FJhDyQs","secret",NA,0.0012453300124533
"IDR8FJhDyQs","taylor",NA,0.0012453300124533
"IDR8FJhDyQs","victoria’s",NA,0.0012453300124533
"KC7mZqSMJNg","commercial",NA,0.0012453300124533
"KC7mZqSMJNg","extended",NA,0.0012453300124533
"KC7mZqSMJNg","secret",NA,0.0012453300124533
"KC7mZqSMJNg","sexy",NA,0.0012453300124533
"KC7mZqSMJNg","tv",NA,0.0012453300124533
"KC7mZqSMJNg","victoria’s",NA,0.0012453300124533
"lj4fty7-HWY","adriana",NA,0.0012453300124533
"lj4fty7-HWY","angel",NA,0.0012453300124533
"lj4fty7-HWY","lima",NA,0.0012453300124533
"lj4fty7-HWY","secret",NA,0.0012453300124533
"lj4fty7-HWY","singapore",NA,0.0012453300124533
"lj4fty7-HWY","victoria’s",NA,0.0012453300124533
"nMOjFHU9UfY","2016",NA,0.0012453300124533
"nMOjFHU9UfY","commercial",NA,0.0012453300124533
"nMOjFHU9UfY","march",NA,0.0012453300124533
"nMOjFHU9UfY","secret",NA,0.0012453300124533
"nMOjFHU9UfY","sport",NA,0.0012453300124533
"nMOjFHU9UfY","tv",NA,0.0012453300124533
"nMOjFHU9UfY","victoria’s",NA,0.0012453300124533
"TNQaAtChA1o","angels",NA,0.0012453300124533
"TNQaAtChA1o","interviews",NA,0.0012453300124533
"TNQaAtChA1o","olivier",NA,0.0012453300124533
"TNQaAtChA1o","rousteing",NA,0.0012453300124533
"TNQaAtChA1o","sara",NA,0.0012453300124533
"TNQaAtChA1o","voices",NA,0.0012453300124533
"U2SUGUKSc2g","2016",NA,0.0012453300124533
"U2SUGUKSc2g","fashion",NA,0.0012453300124533
"U2SUGUKSc2g","hunt’s",NA,0.0012453300124533
"U2SUGUKSc2g","martha",NA,0.0012453300124533
"U2SUGUKSc2g","road",NA,0.0012453300124533
"U2SUGUKSc2g","runway",NA,0.0012453300124533
"U2SUGUKSc2g","secret",NA,0.0012453300124533
"U2SUGUKSc2g","victoria’s",NA,0.0012453300124533
"vDWP8fZRMAQ","2016",NA,0.0012453300124533
"vDWP8fZRMAQ","live",NA,0.0012453300124533
"vDWP8fZRMAQ","secret",NA,0.0012453300124533
"vDWP8fZRMAQ","verite",NA,0.0012453300124533
"vDWP8fZRMAQ","victoria's",NA,0.0012453300124533
"YB6pxX1ykC0","adriana",NA,0.0012453300124533
"YB6pxX1ykC0","angels",NA,0.0012453300124533
"YB6pxX1ykC0","interviews",NA,0.0012453300124533
"YB6pxX1ykC0","olivier",NA,0.0012453300124533
"YB6pxX1ykC0","rousteing",NA,0.0012453300124533
"YB6pxX1ykC0","voices",NA,0.0012453300124533
"28DcYHLrb0k","2017",NA,0.0012453300124533
"28DcYHLrb0k","coming",NA,0.0012453300124533
"28DcYHLrb0k","fashion",NA,0.0012453300124533
"28DcYHLrb0k","secret",NA,0.0012453300124533
"28DcYHLrb0k","victoria’s",NA,0.0012453300124533
"7akZZtGGYVE","2016",NA,0.0012453300124533
"7akZZtGGYVE","elsa",NA,0.0012453300124533
"7akZZtGGYVE","fashion",NA,0.0012453300124533
"7akZZtGGYVE","secret",NA,0.0012453300124533
"7akZZtGGYVE","victoria’s",NA,0.0012453300124533
"CPnDDwxAo3Q","night",NA,0.0012453300124533
"CPnDDwxAo3Q","sara’s",NA,0.0012453300124533
"dRwv9ldz_CM","2016",NA,0.0012453300124533
"dRwv9ldz_CM","fashion",NA,0.0012453300124533
"dRwv9ldz_CM","paris",NA,0.0012453300124533
"dRwv9ldz_CM","secret",NA,0.0012453300124533
"dRwv9ldz_CM","victoria’s",NA,0.0012453300124533
"FMTo9XnhgLY","dublin",NA,0.0012453300124533
"FMTo9XnhgLY","secret",NA,0.0012453300124533
"FMTo9XnhgLY","victoria’s",NA,0.0012453300124533
"fQR7WjSiMmE","alessandra",NA,0.0012453300124533
"fQR7WjSiMmE","ambrosio",NA,0.0012453300124533
"fQR7WjSiMmE","love",NA,0.0012453300124533
"fQR7WjSiMmE","real",NA,0.0012453300124533
"fQR7WjSiMmE","talk",NA,0.0012453300124533
